Zipcode,EstimatedPopulation,TotalWages,Result
35219,1584.0,32690860.0,20638.16919191919
35220,1611.0,25482561.0,15817.852886405959
35221,3715.0,46308736.0,12465.339434724092
35222,5952.0,172467829.0,28976.449764784946
35223,51355.0,2877596855.0,56033.43111673644
35224,4410.0,59567078.0,13507.273922902494
35226,162612.0,5094980460.0,31332.13083905247
35228,16158.0,242076266.0,14981.82114123035
35233,573.0,15679266.0,27363.465968586388
35234,4189.0,47034186.0,11228.022439723085
35235,108500.0,2203087208.0,20304.951225806453
35236,1374.0,31354066.0,22819.553129548764
35238,876.0,28319346.0,32328.020547945205
35242,249372.0,10463611848.0,41959.850536547805
35243,93414.0,3825293070.0,40949.890487507226
35244,107716.0,3724609964.0,34578.05677893721
35255,401.0,10235252.0,25524.31920199501
35261,1064.0,14946682.0,14047.633458646616
35401,32510.0,430162042.0,13231.68385112273
35402,1098.0,24945118.0,22718.68670309654
35403,1343.0,43604025.0,32467.628443782578
35404,13620.0,222852745.0,16362.169236417034
35405,56340.0,1157986138.0,20553.534575789847
35406,10830.0,367946707.0,33974.76518928901
35407,1095.0,20616515.0,18827.867579908674
35441,1732.0,26295528.0,15182.175519630486
35442,15668.0,192654612.0,12296.05642073015
35443,2650.0,30683272.0,11578.59320754717
35444,2983.0,57450247.0,19259.2179014415
35446,3066.0,52193736.0,17023.397260273974
35447,5298.0,77453898.0,14619.459796149491
35452,3077.0,57684991.0,18747.153396165097
35453,16980.0,317785622.0,18715.28987043581
35456,3311.0,57286841.0,17301.975536091813
35459,1290.0,14573288.0,11297.122480620155
35460,868.0,9779100.0,11266.244239631336
35461,1501.0,23268518.0,15502.010659560294
35462,7534.0,97728974.0,12971.724714627024
35463,1386.0,24482003.0,17663.782828282827
35466,4526.0,79093259.0,17475.311312417147
35470,7040.0,109528968.0,15558.092045454545
35473,45536.0,973048552.0,21368.775298664794
35474,15447.0,276788265.0,17918.577393668675
35475,46568.0,1164104500.0,24997.949235526543
35476,24880.0,386639764.0,15540.18344051447
35480,1213.0,25437704.0,20970.90189612531
35481,8322.0,112354626.0,13500.91636625811
35490,3075.0,65575485.0,21325.360975609758
35501,6780.0,106311482.0,15680.15958702065
35502,1849.0,40115204.0,21695.621416982154
35503,6595.0,112558940.0,17067.314632297195
35504,9960.0,211200189.0,21204.838253012047
35540,3824.0,51561878.0,13483.75470711297
35541,2568.0,46222264.0,17999.32398753894
35542,841.0,13912583.0,16542.904875148633
35543,811.0,9342389.0,11519.59186189889
35544,532.0,7195412.0,13525.21052631579
35546,2931.0,47586402.0,16235.551688843398
35548,1228.0,16164857.0,13163.564332247557
35549,2887.0,43557495.0,15087.459300311742
35550,7890.0,128910658.0,16338.486438529784
35552,760.0,10139319.0,13341.209210526316
35553,6936.0,93923724.0,13541.482698961938
35554,873.0,15493877.0,17747.85452462772
35555,14984.0,232622840.0,15524.749065670048
35563,6248.0,96157884.0,15390.186299615878
35564,1725.0,22433064.0,13004.674782608696
35565,9940.0,139423643.0,14026.523440643863
35570,15762.0,224116442.0,14218.782007359472
35571,1378.0,19364204.0,14052.397677793904
35572,1520.0,22604818.0,14871.590789473685
35574,2282.0,37084406.0,16250.83523225241
35575,763.0,12449094.0,16315.981651376147
35576,4738.0,71414182.0,15072.642887294218
35578,7862.0,112239880.0,14276.250317985245
35579,2350.0,37577817.0,15990.560425531914
35580,3038.0,53823152.0,17716.639894667544
35581,4065.0,53645879.0,13197.018204182043
35582,3395.0,53146492.0,15654.342268041237
35585,1209.0,18525517.0,15323.008271298593
35586,3345.0,47224027.0,14117.795814648729
35587,693.0,10770532.0,15541.893217893217
35592,3651.0,53020980.0,14522.317173377158
35593,2676.0,38572510.0,14414.241405082212
35594,5887.0,97281266.0,16524.760659079326
35601,25771.0,424966161.0,16490.092002638627
35602,1263.0,22744028.0,18007.939825811558
35603,25100.0,573416754.0,22845.289003984064
35610,1510.0,24082589.0,15948.734437086092
35611,18662.0,326862243.0,17514.85601757582
35612,964.0,18701151.0,19399.534232365146
35613,15181.0,388652807.0,25601.265199920956
35614,5680.0,96063071.0,16912.5125
35616,3095.0,45746665.0,14780.828756058158
35618,4824.0,77852427.0,16138.562810945274
35619,4236.0,72452302.0,17103.942870632673
35620,6896.0,123545762.0,17915.56873549884
35621,2368.0,42092789.0,17775.671030405407
35622,5406.0,86361218.0,15975.068072512024
35630,64506.0,955910205.0,14818.93475025579
35631,708.0,12952205.0,18294.074858757063
35633,16321.0,292808699.0,17940.61019545371
35634,8670.0,179495778.0,20703.088581314878
35640,20494.0,397516209.0,19396.711671708792
35643,2726.0,41359756.0,15172.324284666178
35645,10904.0,224726023.0,20609.503209831255
35646,3764.0,56897142.0,15116.137619553667
35647,850.0,14018335.0,16492.15882352941
35648,3133.0,52193723.0,16659.343440791574
35650,10664.0,184188577.0,17271.997093023256
35651,958.0,14931258.0,15585.864300626305
35652,12560.0,224501840.0,17874.350318471337
35653,19464.0,280023888.0,14386.759556103576
35654,6181.0,86391692.0,13976.97654101278
35660,7187.0,102816466.0,14305.894810073743
35661,13733.0,272920072.0,19873.30313842569
35662,711.0,18182405.0,25573.00281293952
35670,6087.0,112811416.0,18533.171677345163
35671,1705.0,32835004.0,19258.06686217009
35672,5061.0,86296912.0,17051.35585852598
35673,6649.0,123731430.0,18609.028425327117
35674,14316.0,238664103.0,16671.144383906118
35677,1409.0,20542939.0,14579.800567778566
35739,3887.0,67562130.0,17381.561615641884
35740,2724.0,42285487.0,15523.306534508076
35741,2578.0,93498536.0,36267.857253685026
35744,1814.0,25242053.0,13915.133958103639
35746,691.0,10190617.0,14747.636758321274
35747,4377.0,79230149.0,18101.47338359607
35748,5240.0,113230544.0,21608.88244274809
35749,18078.0,490684636.0,27142.639451266732
35750,11022.0,213540984.0,19374.068590092542
35752,1698.0,25970153.0,15294.55418138987
35754,4182.0,79895462.0,19104.60593017695
35756,7381.0,212284882.0,28760.992006503184
35757,10855.0,321743776.0,29640.145186549977
35758,72180.0,2379702976.0,32969.00770296481
35759,5666.0,142791372.0,25201.44228732792
35760,3967.0,71338734.0,17983.043609780692
35761,9306.0,204634331.0,21989.504728132386
35763,60575.0,2184639750.0,36065.039207593894
35764,492.0,7723799.0,15698.778455284553
35765,2818.0,43279106.0,15358.092973740242
35768,18354.0,285978242.0,15581.248883077258
35769,7517.0,141930828.0,18881.312757749103
35771,2819.0,42174753.0,14960.891450869103
35772,3742.0,59136025.0,15803.320416889364
35773,10273.0,211529535.0,20590.824004672442
35775,2080.0,31000756.0,14904.209615384616
35776,2758.0,44220157.0,16033.414430746918
35801,17107.0,556082348.0,32506.12895306015
35802,18463.0,521820459.0,28263.03737204138
35803,22945.0,624938556.0,27236.37202004794
35804,738.0,17995907.0,24384.69783197832
35805,14085.0,171468353.0,12173.826979055733
35806,14536.0,448967708.0,30886.606219042376
35807,388.0,6495212.0,16740.23711340206
35808,1792.0,34995122.0,19528.527901785714
35810,23653.0,372751691.0,15759.171817528431
35811,21737.0,499582717.0,22983.057321617518
35814,856.0,26137617.0,30534.59929906542
35815,627.0,15782604.0,25171.61722488038
35816,9519.0,128153668.0,13462.933921630423
35824,4681.0,158602736.0,33882.23371074557
35901,13726.0,247941743.0,18063.6560542037
35902,931.0,18131074.0,19474.837808807733
35903,40623.0,620047440.0,15263.457647145706
35904,10440.0,146720761.0,14053.7127394636
35905,10436.0,190055600.0,18211.536987351476
35906,24192.0,466450890.0,19281.20411706349
35907,14098.0,303394772.0,21520.41225705774
35950,17113.0,239585219.0,14000.18810261205
35951,8994.0,128245971.0,14259.058372248166
35952,16317.0,246375162.0,15099.292884721455
35953,5784.0,98716002.0,17067.08195020747
35954,47245.0,672510075.0,14234.52375912795
35956,13332.0,204158986.0,15313.455295529553
35957,23936.0,347458106.0,14516.130765374332
35958,2484.0,37311717.0,15020.820048309179
35959,3525.0,50637248.0,14365.176737588652
35960,7149.0,112108398.0,15681.68946705833
35961,4299.0,55782841.0,12975.771342172598
35962,5041.0,68864653.0,13660.911128744297
35963,1164.0,16616664.0,14275.484536082475
35966,5466.0,83076614.0,15198.795096963044
35967,12036.0,190147808.0,15798.255898969757
35968,13869.0,221730081.0,15987.459874540342
35971,6834.0,104884346.0,15347.43137254902
35972,938.0,14179828.0,15117.087420042644
35973,2099.0,29109848.0,13868.436398284897
35974,1379.0,19317159.0,14008.092095721537
35975,769.0,11233149.0,14607.475942782834
35976,12769.0,219182053.0,17165.169786200957
35978,4203.0,60800093.0,14465.879847727814
35979,1137.0,15849627.0,13939.8654353562
35980,3464.0,45088364.0,13016.271362586605
35981,1689.0,24829511.0,14700.716992303138
35983,8382.0,132977076.0,15864.599856836077
35984,1458.0,19204345.0,13171.70438957476
35986,18501.0,287926476.0,15562.752067455813
35987,1965.0,29687646.0,15108.21679389313
35988,1400.0,19436411.0,13883.150714285714
35989,5084.0,82210636.0,16170.463414634147
36003,1628.0,23187883.0,14243.171375921376
36005,1336.0,19412946.0,14530.648203592815
36006,1117.0,19042671.0,17048.049239033124
36009,1968.0,31251050.0,15879.598577235773
36010,3931.0,55475515.0,14112.31620452811
36016,2556.0,33015707.0,12916.943270735524
36017,2148.0,27781584.0,12933.698324022347
36020,963.0,14294765.0,14843.992731048806
36022,10267.0,225808688.0,21993.638648095843
36024,9506.0,178730594.0,18801.871870397645
36025,3358.0,54243829.0,16153.611971411554
36026,1738.0,30654070.0,17637.554660529346
36027,23356.0,357351236.0,15300.189929782497
36028,1239.0,17106241.0,13806.489911218725
36029,740.0,13504901.0,18249.866216216215
36032,2230.0,27095732.0,12150.552466367713
36033,6124.0,80706506.0,13178.7240365774
36034,644.0,8909410.0,13834.487577639751
36035,1462.0,22676119.0,15510.341313269493
36036,1552.0,24142144.0,15555.505154639175
36037,10687.0,152020637.0,14224.81865818284
36040,6716.0,74646896.0,11114.784991066112
36041,1141.0,18095153.0,15859.029798422436
36042,1093.0,16416469.0,15019.642268984446
36043,3276.0,61508235.0,18775.40750915751
36046,1083.0,17903360.0,16531.265004616806
36047,1321.0,17412226.0,13181.094625283877
36048,1199.0,16068535.0,13401.613844870726
36049,8362.0,129398132.0,15474.543410667304
36051,3644.0,56402086.0,15478.069703622394
36052,693.0,22957817.0,33128.16305916306
36053,4683.0,59658480.0,12739.372197309416
36054,11793.0,230079210.0,19509.811752734673
36064,5618.0,160092367.0,28496.327340690637
36066,29200.0,636448546.0,21796.18308219178
36067,42386.0,800321464.0,18881.74076345963
36068,2060.0,41883382.0,20331.738834951455
36069,1585.0,25117292.0,15846.87192429022
36071,682.0,9530930.0,13974.970674486804
36072,1122.0,17603574.0,15689.459893048128
36075,1779.0,27469608.0,15441.038785834739
36078,10586.0,186241097.0,17593.151048554693
36079,6165.0,110930404.0,17993.577291159774
36080,1839.0,34163939.0,18577.454594888528
36081,10180.0,166027036.0,16309.13909626719
36083,20421.0,281620290.0,13790.719847216102
36087,1218.0,22655230.0,18600.353037766832
36088,5667.0,66620901.0,11755.938062466914
36089,16173.0,214030143.0,13233.793544796883
36091,2810.0,43254339.0,15393.003202846976
36092,16686.0,287849501.0,17250.95894762076
36093,8743.0,223793263.0,25596.850394601395
36101,932.0,21829722.0,23422.44849785408
36104,12164.0,142360140.0,11703.39855310753
36105,20776.0,261404730.0,12582.052849441663
36106,23248.0,581417870.0,25009.37155884377
36107,12806.0,162373454.0,12679.482586287677
36108,50583.0,558601293.0,11043.261431706305
36109,42760.0,806173732.0,18853.4549111319
36110,30378.0,331130289.0,10900.332115346633
36111,21528.0,454305200.0,21102.991452991453
36113,2211.0,46782057.0,21158.777476255087
36116,67720.0,1156712286.0,17080.807531010043
36117,74976.0,2073334738.0,27653.312233247972
36120,1014.0,15717466.0,15500.459566074951
36123,1647.0,37332603.0,22667.032786885247
36124,2276.0,51294152.0,22536.973637961335
36125,1182.0,18579072.0,15718.335025380711
36201,13184.0,168531629.0,12783.042248179612
36202,1251.0,25623329.0,20482.277378097522
36203,31134.0,600074526.0,19273.929658893812
36205,1928.0,42864040.0,22232.38589211618
36206,8745.0,145705099.0,16661.532189822756
36207,14862.0,317691047.0,21376.062912124882
36250,4061.0,82693152.0,20362.755971435607
36251,25386.0,383304834.0,15099.063814701016
36253,640.0,13612075.0,21268.8671875
36255,1354.0,23807886.0,17583.372230428362
36256,2478.0,41598122.0,16786.974172719936
36258,5164.0,79766944.0,15446.735863671573
36260,3092.0,55035735.0,17799.3968305304
36262,1041.0,15250865.0,14650.206532180595
36263,1054.0,16043696.0,15221.722960151803
36264,20430.0,339066957.0,16596.52261380323
36265,13993.0,248875953.0,17785.74665904381
36266,38952.0,546187221.0,14022.058456561923
36268,4416.0,74953813.0,16973.236639492752
36269,944.0,13170176.0,13951.457627118643
36271,4746.0,83467249.0,17586.862410450907
36272,28878.0,417637167.0,14462.122273010596
36273,4032.0,71050586.0,17621.673115079364
36274,8257.0,118751105.0,14381.870534092286
36276,14048.0,196525672.0,13989.583712984055
36277,4524.0,77105376.0,17043.628647214853
36278,13100.0,203512668.0,15535.31816793893
36279,2158.0,36453857.0,16892.426784059313
36280,8925.0,127086603.0,14239.395294117647
36301,159480.0,2590461084.0,16243.17208427389
36302,1239.0,26416299.0,21320.661016949154
36303,71724.0,1351601133.0,18844.47511293291
36304,779.0,12384093.0,15897.423620025675
36305,35595.0,956809971.0,26880.45992414665
36310,9876.0,136580128.0,13829.498582422033
36311,2096.0,32474784.0,15493.69465648855
36312,9146.0,164363780.0,17971.110868139076
36314,490.0,7560812.0,15430.228571428572
36316,2648.0,45196792.0,17068.274924471298
36318,2014.0,31381662.0,15581.75868917577
36319,3676.0,63579034.0,17295.711099020675
36320,5346.0,83469174.0,15613.388327721661
36321,1412.0,21790813.0,15432.587110481587
36322,19602.0,318991500.0,16273.415977961433
36323,5913.0,89894310.0,15202.825976661594
36330,51612.0,1007521162.0,19521.064132372318
36331,2192.0,39824974.0,18168.327554744526
36340,8510.0,125552398.0,14753.513278495888
36343,2184.0,27798444.0,12728.225274725275
36344,7992.0,117363142.0,14685.077827827829
36345,6449.0,121203706.0,18794.18607536052
36346,3168.0,51466041.0,16245.59375
36350,5216.0,88072836.0,16885.129601226992
36351,2710.0,46916406.0,17312.326937269372
36352,7748.0,139116302.0,17955.124161073825
36353,4785.0,71629098.0,14969.508463949844
36360,14902.0,243896495.0,16366.695410012078
36361,922.0,16022559.0,17378.046637744035
36362,3288.0,54126789.0,16461.918795620437
36370,733.0,11395662.0,15546.605729877218
36371,531.0,8820777.0,16611.632768361582
36373,472.0,5785190.0,12256.75847457627
36374,1854.0,32275354.0,17408.49730312837
36375,5530.0,81991961.0,14826.756057866185
36376,1828.0,27107825.0,14829.225929978118
36401,17439.0,236335533.0,13552.126440736281
36420,91340.0,1483016760.0,16236.224655134662
36421,6268.0,109348270.0,17445.480216975113
36425,1524.0,19857852.0,13030.086614173228
36426,65262.0,1014527022.0,15545.447917624346
36427,2444.0,40438650.0,16546.092471358428
36432,1949.0,27528231.0,14124.284761416111
36439,976.0,17588959.0,18021.474385245903
36441,5820.0,90337852.0,15521.967697594502
36442,4494.0,58722104.0,13066.778816199378
36444,498.0,8111502.0,16288.156626506025
36445,3214.0,47173848.0,14677.612943372744
36446,593.0,7579647.0,12781.866779089376
36451,8028.0,129774390.0,16165.22047832586
36453,1755.0,28439523.0,16204.85641025641
36456,2930.0,43612636.0,14884.858703071672
36460,12772.0,228324966.0,17876.9938928907
36461,4425.0,59456736.0,13436.550508474576
36467,22980.0,330644112.0,14388.342558746735
36471,971.0,13057466.0,13447.441812564366
36474,2154.0,32034399.0,14872.051532033427
36475,1494.0,22790541.0,15254.712851405622
36477,3400.0,49388600.0,14526.058823529413
36480,2798.0,45262698.0,16176.804145818442
36482,2382.0,26111265.0,10961.908060453401
36502,44308.0,635824032.0,14350.095513225602
36504,1096.0,16284788.0,14858.383211678833
36505,2308.0,43254236.0,18741.003466204507
36507,43305.0,762994836.0,17619.093314859714
36509,3444.0,45619972.0,13246.21718931475
36511,769.0,9482815.0,12331.358907672302
36513,593.0,8584291.0,14476.038785834739
36518,2203.0,45612393.0,20704.672265093053
36521,19795.0,348260705.0,17593.36726446072
36522,5524.0,90546249.0,16391.428131788558
36523,8644.0,136405972.0,15780.422489588154
36524,887.0,12346264.0,13919.125140924465
36525,1742.0,30335185.0,17413.99827784156
36526,22153.0,564796697.0,25495.269128334763
36527,18832.0,543879688.0,28880.61214953271
36528,2394.0,48772900.0,20372.97410192147
36530,21812.0,329076604.0,15086.95231982395
36532,41328.0,925415144.0,22391.96535036779
36533,1592.0,36447907.0,22894.41394472362
36535,69604.0,981905764.0,14107.0306878915
36536,1785.0,27615352.0,15470.78543417367
36539,1036.0,18843628.0,18188.830115830115
36540,735.0,9178197.0,12487.342857142858
36541,11291.0,205818741.0,18228.566203170667
36542,8103.0,126030692.0,15553.584104652598
36544,8623.0,139312218.0,16155.88751014728
36545,30580.0,517329332.0,16917.24434270765
36547,2391.0,39668977.0,16590.956503554997
36548,3024.0,58081287.0,19206.7748015873
36549,3781.0,42292625.0,11185.565987833907
36551,6160.0,111072944.0,18031.32207792208
36553,2482.0,37978785.0,15301.68614020951
36555,2354.0,44066660.0,18719.906542056076
36558,22112.0,375633960.0,16987.787626628076
36559,938.0,29158961.0,31086.31236673774
36560,5128.0,67938460.0,13248.529641185647
36561,5533.0,110001305.0,19880.95156334719
36562,1385.0,21892445.0,15806.819494584837
36564,1079.0,28897039.0,26781.31510658017
36567,49835.0,828197115.0,16618.7842881509
36568,573.0,7355341.0,12836.5462478185
36569,1318.0,24667698.0,18716.007587253414
36571,12009.0,239302900.0,19926.963111000085
36572,5727.0,124641933.0,21763.913567312728
36574,1976.0,31038382.0,15707.683198380566
36575,14723.0,277891064.0,18874.622291652515
36576,3213.0,55123899.0,17156.520074696546
36577,730.0,15858330.0,21723.739726027397
36578,1509.0,28832811.0,19107.230616302186
36579,1438.0,25048167.0,17418.753129346314
36580,4095.0,61493346.0,15016.69010989011
36582,36382.0,650580370.0,17881.929800450773
36583,501.0,9779754.0,19520.467065868263
36584,518.0,8584523.0,16572.438223938225
36585,3172.0,56235324.0,17728.664564943254
36587,8082.0,130588831.0,16157.984533531304
36590,779.0,14347163.0,18417.4107830552
36601,512.0,13320432.0,26016.46875
36602,660.0,14697484.0,22268.91515151515
36603,4719.0,52146426.0,11050.31277813096
36604,7219.0,148337090.0,20548.149328161795
36605,22380.0,297799078.0,13306.482484361037
36606,14562.0,241293592.0,16570.085977200935
36607,4998.0,91872650.0,18381.88275310124
36608,27204.0,656498067.0,24132.409461843847
36609,18000.0,350859977.0,19492.220944444445
36610,31836.0,295596813.0,9284.985959291369
36611,8782.0,121139290.0,13794.043498064222
36612,6944.0,76745318.0,11052.033122119816
36613,28065.0,426810918.0,15207.942918225548
36616,569.0,12414538.0,21818.16871704745
36617,21318.0,222484914.0,10436.481564874754
36618,13309.0,229818755.0,17267.920580058606
36619,23892.0,481713538.0,20162.126988113178
36660,588.0,10249821.0,17431.668367346938
36685,601.0,13054354.0,21721.054908485858
36689,597.0,14093494.0,23607.192629815745
36691,669.0,55388044.0,82792.29297458894
36693,14752.0,314689501.0,21331.98895065076
36695,35754.0,907499821.0,25381.770459249314
36701,35704.0,538045826.0,15069.62317947569
36702,932.0,15461062.0,16589.122317596568
36703,17840.0,222540262.0,12474.229932735427
36720,609.0,5039428.0,8274.922824302135
36726,7774.0,96867478.0,12460.442243375353
36728,1208.0,10569224.0,8749.35761589404
36732,6884.0,113797589.0,16530.73634514817
36736,1124.0,13041984.0,11603.188612099644
36738,1446.0,17333140.0,11986.957123098202
36740,943.0,12631738.0,13395.268292682927
36742,3850.0,63266328.0,16432.81246753247
36744,5378.0,70969053.0,13196.179434734102
36748,2729.0,41362203.0,15156.541956760719
36749,828.0,12548847.0,15155.61231884058
36750,2328.0,39246998.0,16858.676116838487
36751,3040.0,30068496.0,9890.952631578948
36752,2878.0,49633750.0,17245.917303683113
36756,8692.0,106235916.0,12222.263690750115
36758,1093.0,17126095.0,15668.888380603843
36759,2448.0,33036196.0,13495.178104575163
36761,1734.0,21875458.0,12615.604382929643
36765,1029.0,11066147.0,10754.273080660836
36767,1483.0,16292972.0,10986.494942683748
36768,2308.0,21937752.0,9505.09185441941
36769,6795.0,78403656.0,11538.433554083886
36775,739.0,9214813.0,12469.300405953993
36776,1251.0,14516104.0,11603.600319744204
36782,1831.0,28315621.0,15464.566357181868
36783,661.0,9995867.0,15122.340393343418
36784,6604.0,108422534.0,16417.706541490006
36785,2088.0,27434138.0,13138.954980842911
36786,2606.0,25272503.0,9697.813891020722
36792,945.0,15559266.0,16464.831746031745
36801,15849.0,272864538.0,17216.51448040886
36803,1606.0,28896212.0,17992.6600249066
36804,13349.0,221917754.0,16624.297999850176
36830,47036.0,1173979366.0,24959.16672336083
36831,1626.0,33792242.0,20782.436654366542
36832,9975.0,168766666.0,16918.96401002506
36850,2168.0,25590108.0,11803.555350553506
36852,1707.0,25273197.0,14805.622144112478
36853,6312.0,100542919.0,15928.852820025348
36854,46704.0,738302692.0,15808.12547105173
36855,1099.0,15717937.0,14302.035486806188
36856,2939.0,47012862.0,15996.210275603948
36860,1321.0,15854585.0,12001.956850870552
36861,2527.0,44625589.0,17659.51286110012
36862,9702.0,128190578.0,13212.79921665636
36863,18802.0,263856642.0,14033.434847356664
36866,2985.0,47157517.0,15798.163149078728
36867,14901.0,255624855.0,17154.87920273807
36868,1542.0,26724054.0,17330.77431906615
36869,14285.0,195419824.0,13680.07168358418
36870,12839.0,228716679.0,17814.21286704572
36871,849.0,13092118.0,15420.633686690224
36874,6131.0,121381104.0,19797.929212200295
36875,3521.0,58318095.0,16562.935245668843
36877,27063.0,510444771.0,18861.352067398293
36879,1280.0,24451090.0,19102.4140625
36904,9840.0,173722086.0,17654.683536585366
36907,1333.0,15867599.0,11903.675168792199
36908,1829.0,34528124.0,18878.143247676326
36912,3032.0,36670666.0,12094.546833773087
36916,515.0,8794344.0,17076.396116504853
36919,4692.0,70110879.0,14942.642583120205
36921,873.0,16903315.0,19362.33104238259
36922,504.0,6026062.0,11956.472222222223
36925,4790.0,55572836.0,11601.844676409186
37010,3891.0,83833118.0,21545.39141608841
37011,861.0,17464764.0,20284.2787456446
37012,1740.0,27732935.0,15938.468390804597
37013,118856.0,2405285376.0,20236.970586255637
37014,2938.0,89681176.0,30524.566371681416
37015,14315.0,263255614.0,18390.193084177437
37016,714.0,12192821.0,17076.780112044817
37018,1590.0,24920868.0,15673.501886792454
37019,724.0,12045444.0,16637.35359116022
37020,3945.0,72346722.0,18338.839543726237
37022,9008.0,145326408.0,16133.038188277087
37023,1370.0,20119794.0,14685.981021897811
37024,943.0,33409953.0,35429.43054082715
37025,4934.0,83887863.0,17001.99898662343
37026,1762.0,28049268.0,15918.994324631101
37028,517.0,6276417.0,12140.071566731142
37029,4593.0,105799260.0,23034.892227302418
37030,27050.0,450298975.0,16646.912199630315
37031,9570.0,188388432.0,19685.31159874608
37032,3691.0,67449876.0,18274.1468436738
37033,39774.0,577189991.0,14511.741112284408
37034,5501.0,104330931.0,18965.811852390474
37035,3020.0,58566757.0,19392.965894039735
37036,4605.0,79487171.0,17261.05776330076
37037,5501.0,113409216.0,20616.109071077986
37040,33347.0,548329376.0,16443.139592766966
37042,102018.0,1427712940.0,13994.71603050442
37043,132392.0,2830530112.0,21379.91806151429
37046,9330.0,219253713.0,23499.862057877814
37047,1948.0,31420599.0,16129.670944558522
37048,9918.0,211917382.0,21366.947166767495
37049,2827.0,51051866.0,18058.67209055536
37050,2658.0,42791300.0,16099.059443190368
37051,5666.0,88947628.0,15698.48711613131
37052,2132.0,37245034.0,17469.52814258912
37055,20425.0,355768954.0,17418.30864137087
37056,764.0,13619840.0,17827.015706806284
37057,641.0,9147634.0,14270.879875195007
37058,10798.0,170392838.0,15780.036858677533
37059,1242.0,18406519.0,14820.063607085347
37060,1948.0,37491800.0,19246.30390143737
37061,3811.0,57917128.0,15197.357124114405
37062,8951.0,195583365.0,21850.448553234277
37064,160200.0,5213206396.0,32541.862646691636
37065,572.0,14842546.0,25948.50699300699
37066,34739.0,736940553.0,21213.637496761567
37067,19811.0,724365757.0,36563.81591035284
37068,822.0,26131786.0,31790.49391727494
37069,16667.0,709681420.0,42580.03359932802
37070,2556.0,57133404.0,22352.661971830985
37072,72903.0,1572884835.0,21575.035800995844
37073,11103.0,224309157.0,20202.572007565523
37074,5419.0,83659268.0,15438.137663775604
37075,99318.0,2499482298.0,25166.45822509515
37076,28410.0,649209718.0,22851.450827173532
37077,1638.0,31859620.0,19450.31746031746
37078,1156.0,17307286.0,14971.700692041522
37079,2081.0,32422409.0,15580.206150888996
37080,6307.0,129951131.0,20604.27001744094
37082,11024.0,265326136.0,24068.04571843251
37083,20662.0,293153496.0,14188.050333946376
37085,3371.0,75914730.0,22519.943636902997
37086,25682.0,490952948.0,19116.61661864341
37087,31942.0,674441339.0,21114.561987352077
37088,1157.0,20940138.0,18098.64995678479
37090,11014.0,229741106.0,20859.00726348284
37091,16740.0,272445701.0,16275.131481481481
37095,3008.0,42697622.0,14194.688164893618
37096,8382.0,108859364.0,12987.277976616559
37097,1559.0,21940184.0,14073.241821680564
37098,8296.0,121078152.0,14594.762777242044
37101,10220.0,166042354.0,16246.80567514677
37110,70470.0,1004502948.0,14254.334440187315
37111,3352.0,44491924.0,13273.247016706444
37115,27744.0,446316066.0,16086.940095155709
37116,614.0,9887670.0,16103.697068403908
37118,1040.0,22785046.0,21908.698076923076
37121,1322.0,29049848.0,21974.16641452345
37122,39644.0,1038136202.0,26186.464584804762
37127,39084.0,903480984.0,23116.38992938287
37128,99519.0,2389384980.0,24009.33469990655
37129,119004.0,2708575572.0,22760.374205909044
37130,104106.0,2042684814.0,19621.20160221313
37133,3102.0,55409523.0,17862.515473887815
37134,7992.0,143809284.0,17994.154654654656
37135,7720.0,229515974.0,29730.048445595854
37137,2055.0,28718676.0,13975.024817518248
37138,38610.0,964418066.0,24978.452887852887
37141,918.0,14882122.0,16211.461873638344
37142,1428.0,22599665.0,15826.09593837535
37143,3423.0,73157985.0,21372.475898334793
37144,2674.0,41962060.0,15692.617801047121
37145,3706.0,59362616.0,16017.975175391257
37146,6155.0,141468070.0,22984.25182778229
37148,18152.0,316659098.0,17444.85996033495
37149,1819.0,32686152.0,17969.297416162728
37150,7292.0,90020934.0,12345.163741086122
37153,4334.0,93923264.0,21671.265343793264
37160,50340.0,767074982.0,15237.882042113628
37162,760.0,15331777.0,20173.390789473684
37166,10335.0,145572483.0,14085.387808417998
37167,40372.0,882693633.0,21864.005573169525
37171,817.0,11459584.0,14026.418604651162
37172,23898.0,436340140.0,18258.437526152815
37174,22942.0,578902950.0,25233.325342167205
37175,737.0,8736253.0,11853.803256445048
37178,6544.0,102763336.0,15703.443765281174
37179,18706.0,516995096.0,27637.928792900675
37180,2506.0,42384617.0,16913.25498802873
37181,1127.0,17214924.0,15274.999112688554
37183,2544.0,40415736.0,15886.688679245282
37184,4610.0,84160156.0,18255.99913232104
37185,6660.0,107036065.0,16071.481231231232
37186,7280.0,103036220.0,14153.326923076924
37187,5633.0,102245005.0,18151.074915675483
37188,11999.0,258133369.0,21512.906825568796
37189,2745.0,56705504.0,20657.74280510018
37190,6711.0,107170473.0,15969.37460885114
37191,3386.0,57460394.0,16969.992321323094
37201,905.0,34289275.0,37888.701657458565
37202,534.0,17353910.0,32497.958801498127
37203,8082.0,304105666.0,37627.52610739916
37204,27774.0,890992038.0,32080.07625837114
37205,20486.0,1057490769.0,51620.16835887924
37206,18699.0,369511129.0,19761.010160971175
37207,54590.0,804952556.0,14745.421432496794
37208,10039.0,141819878.0,14126.892917621277
37209,24971.0,516563082.0,20686.51964278563
37210,10103.0,147790264.0,14628.354350193013
